scenario,t,qber_mean,qber_q05,qber_q50,qber_q95,psi_mean,psi_q05,psi_q50,psi_q95,uvif_score_mean,uvif_score_q05,uvif_score_q50,uvif_score_q95,early_warning_mean,early_warning_q95,p_conventional_secure,p_uvif_stable
secure_reference,17,0.05276867776867777,0.04887899262899263,0.05292792792792793,0.05639332514332514,3.335900293005026,3.063455829972557,3.3225416480782193,3.6332870194639355,0.4292318859888164,0.41536890299199547,0.4286488793898723,0.44406999549584536,0.02239815635983971,0.08886908900681012,1.0,0.0
secure_reference,18,0.05279939029939029,0.04944717444717445,0.05292792792792793,0.056464987714987716,3.333524722744678,3.0581304134222855,3.3225416480782193,3.5891379549251075,0.4291130024042738,0.4151040086146041,0.42865541595610723,0.44189022209255685,0.02591460131069058,0.1179732642760567,1.0,0.0
secure_reference,19,0.05291427791427791,0.0486537674037674,0.05292792792792793,0.056992219492219484,3.325274150988524,3.01937750685744,3.3225416480782193,3.6508551981739705,0.42867805237898743,0.41310816460863936,0.4286467549990307,0.4449134713731012,0.02899177451657011,0.10648070368907324,1.0,0.0
secure_reference,20,0.05336245336245336,0.04914004914004914,0.05323505323505324,0.05730446355446355,3.2913069360103266,2.9963092153372544,3.29932877398894,3.6129794201031493,0.42696542586076114,0.41192614891798807,0.4274763979620693,0.44304619235285525,0.03195844714596809,0.10157498449826535,1.0,0.0
secure_reference,21,0.0538970788970789,0.050414619164619166,0.053951678951678954,0.05754504504504505,3.250744181296891,2.978637888766445,3.2453558532414677,3.5143806901353187,0.4249276660712174,0.4110194659995665,0.42474493212439374,0.4381758889776537,0.028485174669840543,0.10826648245112373,1.0,0.0
secure_reference,22,0.053876603876603875,0.05010749385749386,0.053951678951678954,0.057283988533988535,3.2522170620043065,2.9977982086106914,3.2453558532414677,3.538057377011032,0.4250072921970304,0.41201839047615757,0.4247521647684741,0.43933901408666487,0.0277923702484803,0.11774439599583614,1.0,0.0
secure_reference,23,0.05433842933842934,0.05087018837018837,0.05466830466830467,0.05789823914823915,3.2177690759505166,2.952763113818397,3.191646863509323,3.4793574885030503,0.42324893348125636,0.4096927994647061,0.4220093896042304,0.4364272902231513,0.023787766591803813,0.09532223731388302,1.0,0.0
secure_reference,24,0.05412799162799163,0.05051699426699427,0.05436117936117936,0.057125307125307126,3.233401395858193,3.0094613569563666,3.2146328951177257,3.506499961202413,0.4240491797727094,0.4126345294613556,0.4231932680286577,0.437765586926309,0.024657872111117266,0.10687763168488926,1.0,0.0
secure_reference,25,0.05444194194194194,0.05091625716625717,0.05400286650286651,0.05795454545454545,3.210060797764699,2.9486458724286995,3.241511455827055,3.4758254137155684,0.4228520149862151,0.4094911274349255,0.424541720717659,0.4362400258317096,0.02700673551636277,0.10341140585040762,1.0,0.0
secure_reference,26,0.054479479479479474,0.05047092547092547,0.05466830466830467,0.05831797706797707,3.2073010613267856,2.9220985552923486,3.191649523321479,3.5100448694244233,0.42271179078530974,0.4081190080018469,0.4220236634803113,0.43793005487353825,0.0217142170028193,0.09320656054887184,1.0,0.0
secure_reference,27,0.05436117936117937,0.05088042588042588,0.05441236691236691,0.058364045864045866,3.215933771955348,2.9187344246947764,3.2107992221894808,3.4785688837290425,0.4231638322949971,0.40794906066475173,0.4229872626807698,0.4363663452757351,0.027491973489661373,0.10390821795733672,1.0,0.0
secure_reference,28,0.05466830466830467,0.05122338247338248,0.05477067977067977,0.05832821457821458,3.1931384814129387,2.921361484789087,3.183995504771553,3.4522841602499206,0.4219934326347119,0.4080891966640342,0.4216331110487396,0.435057806494337,0.028718858269594694,0.09012876514207849,1.0,0.0
secure_reference,29,0.05521316771316771,0.0519963144963145,0.055077805077805075,0.05838452088452088,3.15195703356022,2.9172607675421056,3.1610732527977414,3.393259872071052,0.41993054202423846,0.4078797042830188,0.42047029277800385,0.43211821379344556,0.02373584415779491,0.09357996374235024,1.0,0.0
secure_reference,30,0.054810492310492315,0.05108005733005733,0.05482186732186732,0.05843058968058968,3.1823911407455276,2.9138943780892324,3.1801724805307447,3.463342279995323,0.4214571335057867,0.40770809373735273,0.4214337686122227,0.43559751185061196,0.017080787041188754,0.07739215736881934,1.0,0.0
secure_reference,31,0.054792292292292294,0.05132575757575758,0.054719492219492225,0.05846130221130221,3.1835565976587463,2.911714597682995,3.187821184140438,3.4444484037025456,0.4215271991294308,0.4075959662324454,0.4218167860843425,0.43465943595858736,0.02960738114808058,0.09174723084815647,1.0,0.0
secure_reference,32,0.055499817999818006,0.05230343980343981,0.055231367731367734,0.05963861588861589,3.130928761949998,2.8261431252048848,3.1496306290055163,3.369896414309716,0.4188428047747185,0.40314848786164764,0.4198875829142619,0.43094568996965726,0.024282155185939104,0.08718238636737145,1.0,0.0
secure_reference,33,0.055143780143780144,0.05117731367731368,0.05528255528255528,0.05853296478296478,3.1574750947506303,2.90643226846501,3.1458181787855652,3.455808593320191,0.42019450634754146,0.40732638767729124,0.419694544675231,0.43522033141149297,0.020893909528469548,0.07889427269756077,1.0,0.0
secure_reference,34,0.05518131768131768,0.05132575757575758,0.055077805077805075,0.058763308763308764,3.154754372345922,2.8896453683982646,3.1610732527977414,3.4444484037025456,0.4200495317087354,0.4064554250244341,0.42046374086009564,0.43465514962964574,0.016454698939535904,0.08122471403747931,1.0,0.0
secure_reference,35,0.054622804622804624,0.05088042588042588,0.054719492219492225,0.05800061425061425,3.1963474402132377,2.9452749540381373,3.187821184140438,3.4785688837290425,0.4221686704702829,0.40934381578683804,0.4218121795109685,0.43634835930862303,0.026899421084628818,0.09206070477568622,1.0,0.0
secure_reference,36,0.05532691782691782,0.051463963963963966,0.055231367731367734,0.05986384111384111,3.144225602640337,2.809875885996024,3.1496306290055163,3.433897895557068,0.4194981689444378,0.4023027718908022,0.41988597171109004,0.43413005103992386,0.02942068729285926,0.09885426070245237,1.0,0.0
secure_reference,37,0.055384930384930385,0.051893939393939395,0.05548730548730549,0.059024365274365276,3.1395718202552088,2.870668738585172,3.1305841605581928,3.4010588320194257,0.41927436372877197,0.4054682312920133,0.41891296405024014,0.43249740646812757,0.021215594103100262,0.10269844853599694,1.0,0.0
secure_reference,38,0.05495722995722996,0.05210892710892711,0.05482186732186732,0.05913697788697789,3.171239896239686,2.8624973131540585,3.1801724805307447,3.3846847027010383,0.4208988180851532,0.40504184462603504,0.42142871453792674,0.43168275048300403,0.021838601831808753,0.09399199044696466,1.0,0.0
secure_reference,39,0.055316680316680314,0.05168918918918919,0.055231367731367734,0.05912674037674038,3.1445344400097928,2.8632354751120372,3.1496306290055163,3.4166735252929743,0.41953796269608495,0.40507869715766104,0.4198875830520653,0.4332776742209335,0.023064807491630143,0.09066064127056703,1.0,0.0
secure_reference,40,0.05521999271999272,0.05165847665847666,0.05518018018018018,0.05842035217035217,3.1516255177081183,2.9146309647386417,3.153443079225467,3.4190593076280567,0.41990167481451457,0.40774776429284204,0.4200826932606726,0.43339724204809,0.022718081856729657,0.10923883185517472,1.0,0.0
secure_reference,41,0.05532919282919283,0.0519502457002457,0.055128992628992624,0.05964373464373464,3.1438615597902695,2.825859620896925,3.157258166011604,3.3967666412619137,0.41949094113241253,0.4031259845546225,0.42027597613180667,0.4322913927697759,0.02120671384980701,0.09469093748239626,1.0,0.0
secure_reference,42,0.05525184275184276,0.05133599508599509,0.055384930384930385,0.05851248976248976,3.1491976366189225,2.907909465223524,3.1381985422833374,3.4436595513162565,0.4197804990603717,0.4073931706079257,0.4192936740235962,0.43462750120895727,0.01594619019886449,0.06816135037361774,1.0,0.0
secure_reference,43,0.0545955045955046,0.05168918918918919,0.05446355446355446,0.058056920556920556,3.1981680764074745,2.941160478040181,3.2069655492612354,3.4166735252929743,0.4222714273957772,0.4091153665329545,0.4227916232189611,0.43328917791084354,0.01926839505958074,0.08282223520851073,1.0,0.0
secure_reference,44,0.05506870506870507,0.05113124488124488,0.055128992628992624,0.058374283374283374,3.163000314923053,2.917995095336214,3.157258166011604,3.459335568813104,0.42047294988471934,0.4079092407765384,0.42026541609026913,0.4354134981326161,0.01950008859447107,0.08753065661636081,1.0,0.0
secure_reference,45,0.054426016926016924,0.05128992628992629,0.05451474201474202,0.05827190827190827,3.2110497244749334,2.925464944745222,3.2031398793135244,3.447183984386527,0.42291766136388426,0.4082926588958076,0.42260568845367374,0.4348145302734085,0.023265807929568463,0.09240778690870438,1.0,0.0
secure_reference,46,0.05496064246064246,0.05072174447174447,0.05482186732186732,0.059183046683046685,3.171338942678074,2.859151120401569,3.1801724805307447,3.490755687188275,0.42088661969609836,0.4048419636693521,0.4214323734865695,0.4369807483176643,0.021252259826050748,0.08808722687974578,1.0,0.0
secure_reference,47,0.05425425425425425,0.050414619164619166,0.05425880425880426,0.05784193284193284,3.224051878114249,2.9568831251846395,3.222305588915465,3.5143806901353187,0.4235695706786168,0.40991261413968944,0.42358173891151263,0.438155458246344,0.015935598994205737,0.0765621123597381,1.0,0.0
secure_reference,48,0.05427927927927928,0.05031224406224406,0.054565929565929566,0.05769348894348894,3.2220033160673545,2.9677545620145365,3.199303541871405,3.522267161696979,0.423474745125955,0.41047052913542653,0.4224026802699482,0.43855099139170556,0.01618652206756578,0.07114666809309693,1.0,0.0
secure_reference,49,0.05367071617071618,0.05025593775593776,0.0537981162981163,0.057125307125307126,3.2676553511049438,3.0094613569563666,3.256899822713592,3.526609310861107,0.4257903617856837,0.41262348126235243,0.42533156878607276,0.4387714015371068,0.017872238424531856,0.08773461699785655,1.0,0.0
secure_reference,50,0.053867503867503864,0.050153562653562654,0.05374692874692875,0.05766789516789517,3.252885506995401,2.9696518331672697,3.260749611156456,3.534504709513109,0.4250437111232243,0.41055655186236567,0.42553093993523317,0.4391677005779022,0.024057990400870914,0.08925952821634722,1.0,0.0
secure_reference,51,0.05371735371735372,0.04985667485667486,0.053286240786240786,0.058568796068796065,3.264735319248605,2.903808747976542,3.2954708724699016,3.55743116806076,0.4256106391004036,0.40713536555762386,0.42727853511967634,0.44030610735538656,0.020343706497058876,0.08462920733757832,1.0,0.0
secure_reference,52,0.053744653744653745,0.05082411957411957,0.053593366093366096,0.05707923832923833,3.261955356853415,3.0128505427607144,3.272309792448905,3.482892120201248,0.4255100976406513,0.41277988158028905,0.42611191104357,0.4366266196535604,0.017963569636548087,0.08771069426777056,1.0,0.0
secure_reference,53,0.05302120302120302,0.04965192465192465,0.05297911547911548,0.056157862407862406,3.3166072533117545,3.080839893208887,3.3186701001638124,3.5732729091588977,0.42826731517295447,0.4162828754599338,0.4284538237919338,0.44110078553639814,0.01598755205578918,0.07457875232569922,1.0,0.0
secure_reference,54,0.05290972790972791,0.048561629811629814,0.053132678132678135,0.05677211302211302,3.325669286015217,3.035467375340434,3.3070609308720886,3.6580314999939247,0.4286914101725926,0.4139349220400376,0.42787039538848287,0.4452735987299416,0.020737283049332,0.08596610981364819,1.0,0.0
secure_reference,55,0.05283920283920284,0.04932432432432432,0.05272317772317772,0.056987100737100733,3.330636428356826,3.0196358203987215,3.338044303113139,3.5986798120237484,0.4289623566636551,0.41310971178154965,0.42943707700953493,0.4423658778138224,0.02465265848913787,0.10141198369160952,1.0,0.0
secure_reference,56,0.052650377650377646,0.048674242424242425,0.05272317772317772,0.056587837837837836,3.3452058989657383,3.049074937401571,3.338044303113139,3.649240873974199,0.42968280886792587,0.4146227465245119,0.4294331658947805,0.44485743771249303,0.019951503661573597,0.07659885095351822,1.0,0.0
secure_reference,57,0.052561652561652565,0.048981367731367735,0.052671990171990174,0.055748361998362,3.3515500765530426,3.111191855355764,3.3419240927705944,3.625318968318675,0.43002015913473024,0.41781737387438894,0.4296230231521239,0.44369079566412867,0.01992281490204937,0.08652671775138705,1.0,0.0
secure_reference,58,0.052172627172627176,0.048674242424242425,0.0519041769041769,0.05657760032760033,3.381236285670736,3.049820352890499,3.4002787130290395,3.649240873974199,0.4315098618343491,0.4146466709117991,0.4325648996081621,0.44487251495666325,0.019297503414197722,0.07798193795584542,1.0,0.0
secure_reference,59,0.05180748930748931,0.04826474201474201,0.05164823914823914,0.05558968058968059,3.4091090466291165,3.122975024483474,3.419797077004119,3.681219923285527,0.4329067848501749,0.41840865203849,0.43354426660567624,0.4464468402589713,0.019295128422867906,0.08080704860678722,1.0,0.0
secure_reference,60,0.051592501592501595,0.04826474201474201,0.0514946764946765,0.0558507371007371,3.425383867832717,3.103596053496356,3.4315254765895205,3.681219923285527,0.43373008410610114,0.4174038415380996,0.4341352692969356,0.4464545131245895,0.016356714761212063,0.08818463728141081,1.0,0.0
secure_reference,61,0.050985075985075984,0.04718468468468469,0.05134111384111384,0.054724610974610975,3.472007849724597,3.1874386162035497,3.443267947641782,3.7660283297074586,0.43605637767952854,0.42170399335899683,0.4347265243034959,0.45060046235673884,0.02144034427807172,0.07968968878601236,1.0,0.0
secure_reference,62,0.0515037765037765,0.047788697788697786,0.051392301392301394,0.05497542997542997,3.4320786818194304,3.1687087087313985,3.439351910897037,3.7185271968172806,0.43407149656052046,0.42073570843556524,0.43452565779960883,0.4482928840038988,0.02443463531012064,0.0879927317333629,1.0,0.0
secure_reference,63,0.051171626171626176,0.047322891072891074,0.05098280098280098,0.05463247338247338,3.4576257617136124,3.19433202479191,3.470714146621936,3.7551545277632226,0.4353452192822396,0.4220421825957966,0.43610248086595255,0.4500858970827334,0.01670360549747546,0.07016019758518463,1.0,0.0
secure_reference,64,0.05074051324051324,0.0476965601965602,0.05077805077805078,0.05437141687141687,3.490749430692676,3.2138685671056386,3.4864321655308363,3.7257518752453715,0.4369981602058918,0.4230356768403944,0.43688601412869255,0.4486608873059991,0.014408140369074722,0.06602332371647697,1.0,0.0
secure_reference,65,0.05005801255801256,0.04640151515151515,0.049959049959049956,0.05349610974610974,3.5432379308918973,3.27963711154889,3.5495190083873593,3.8279638733391144,0.43961815495701106,0.42639009105825465,0.44001878292805346,0.45363678289578485,0.018796124376896855,0.08059685813939697,1.0,0.0
secure_reference,66,0.05023318773318773,0.046196764946764945,0.05052211302211303,0.05339373464373464,3.529776796154157,3.2873553799937154,3.5061060825110784,3.8442117418661725,0.43894612889026313,0.4267766558386598,0.43786475000156566,0.4544306055415263,0.018172662280874486,0.07362857436210514,1.0,0.0
secure_reference,67,0.04977249977249978,0.04631961506961507,0.0497031122031122,0.05288185913185913,3.565116045801441,3.3260285092025517,3.5693110201859515,3.8344415554425053,0.4407177232255965,0.4287400001655134,0.4410094306899552,0.45396552910206367,0.01602967994191846,0.07865523966392207,1.0,0.0
secure_reference,68,0.04984416234416234,0.04589987714987715,0.050010237510237504,0.052677108927108925,3.559506184417679,3.3415361138048487,3.5455658246559323,3.8678030860497197,0.4404441431792051,0.42952209319137696,0.439835654153353,0.4555854704276817,0.017332614009263232,0.0661956898457586,1.0,0.0
secure_reference,69,0.049407361907361905,0.046468058968058966,0.04965192465192465,0.05241605241605242,3.5931593312676164,3.3613395952194014,3.5732729091588977,3.8226725543441025,0.4421244702866224,0.4305219682238623,0.4412182602392352,0.45340896281863147,0.016222164349351927,0.061006296716361645,1.0,0.0
secure_reference,70,0.049339111839111834,0.046114864864864866,0.04924242424242424,0.05308660933660934,3.5988098406230877,3.310542860491881,3.6050293328566587,3.850699316387054,0.4423849368448671,0.42793177367162233,0.442788208458838,0.45477220860842793,0.017897032554847318,0.08049633818960526,1.0,0.0
secure_reference,71,0.04909113659113659,0.045730958230958234,0.04893529893529894,0.052518427518427516,3.618048858283041,3.3535689764125265,3.6289031293462592,3.8812773559355502,0.4433403467793744,0.43011474723511417,0.4439678325836468,0.4562544011644156,0.01945694407328413,0.08985442385111815,1.0,0.0
secure_reference,72,0.04897624897624897,0.04552620802620803,0.04878173628173628,0.05326576576576576,3.627074087130542,3.2970344868536166,3.64086215268753,3.897607392921012,0.4437864427289578,0.42723086980521563,0.44456072969688076,0.4570477026696365,0.019825932348307988,0.08864178368812466,1.0,0.0
secure_reference,73,0.04881244881244881,0.04564905814905815,0.048832923832923834,0.052165233415233415,3.6396916060095963,3.3804017126764525,3.6368738386511255,3.887781362674555,0.4444151810662782,0.43146595004428573,0.44437051741436057,0.4565804776102727,0.02429564938693967,0.10313620620772655,1.0,0.0
secure_reference,74,0.04927768677768678,0.04595618345618346,0.04919123669123669,0.05274365274365274,3.6035273097016955,3.3365039458286576,3.6090029084610484,3.8633185978611424,0.4426209544337636,0.42923045726278813,0.44298050159299573,0.45540481871808686,0.02237256833724427,0.10212342090003607,1.0,0.0
secure_reference,75,0.04862476112476113,0.04563882063882064,0.048372235872235866,0.052323914823914824,3.654520397433363,3.368340629020568,3.6728161925628466,3.888607134231543,0.44513828866523364,0.43084383449589847,0.4461426074703345,0.4566299498145582,0.02068968886040858,0.09613791461802418,1.0,0.0
secure_reference,76,0.04886022386022386,0.04535217035217035,0.04903767403767404,0.05268734643734643,3.6362706176481536,3.340765664980619,3.6209383270627393,3.9114795420222217,0.4442279595857589,0.42943821578007885,0.4435682653490762,0.45773692314406605,0.02758629852291009,0.10671743535678065,1.0,0.0
secure_reference,77,0.0486930111930112,0.04408271908271908,0.04873054873054873,0.05289209664209664,3.649652819882174,3.3252591401380855,3.6448504667239345,4.0134811875213705,0.44487236970644783,0.42864538234955246,0.4447587921480022,0.4626304727403565,0.022442262669260214,0.0800115968333838,1.0,0.0
secure_reference,78,0.048402948402948405,0.044533169533169534,0.04832104832104832,0.052323914823914824,3.6721071527166527,3.368340629020568,3.6768164033654127,3.9771403195813426,0.44599043305049935,0.43083193814872006,0.4463491103994019,0.46089774081405044,0.020526751849930077,0.08169209196263162,1.0,0.0
secure_reference,79,0.048274410774410775,0.044681613431613434,0.04821867321867322,0.051597051597051594,3.682033708653426,3.423704670860305,3.684822803220166,3.9652096286627314,0.4464861264387367,0.4336353942230831,0.44674465994257434,0.4603290906855323,0.02065343927005557,0.0805497834343809,1.0,0.0
secure_reference,80,0.0481936481936482,0.045147420147420146,0.04811629811629812,0.051320638820638816,3.6881440044082456,3.444858934953039,3.6928351933728383,3.927856362001973,0.44680277385432776,0.43470186030789554,0.44714006784117416,0.45853829913380306,0.018084154914285284,0.0821129959976131,1.0,0.0
secure_reference,81,0.04776481026481027,0.044067362817362815,0.047553235053235055,0.05118755118755119,3.7216983044831036,3.455021707704112,3.7370117178407316,4.014669707155648,0.44845776131413617,0.4352140350048937,0.44929930867996964,0.46270087863095705,0.02096494549967098,0.08622015113455976,1.0,0.0
secure_reference,82,0.04805942305942306,0.045193488943488944,0.04786036036036036,0.05161752661752662,3.698400742095472,3.4221523065167636,3.7128932099484766,3.9241701457240588,0.4473243202717221,0.43354992976814366,0.4481241619909865,0.4583649229978673,0.026279163413401103,0.11355194057675504,1.0,0.0
secure_reference,83,0.04812426062426063,0.044681613431613434,0.04811629811629812,0.052175470925470924,3.693751269155084,3.3796285473790464,3.6928351933728383,3.9652096286627314,0.4470692215115243,0.43139392042557834,0.4471356375337565,0.4603369158303712,0.01782074181989489,0.0812753536057153,1.0,0.0
secure_reference,84,0.04775571025571026,0.04415950040950041,0.0476044226044226,0.05192465192465192,3.7225999051088765,3.398726853902141,3.7329874239124896,4.0072422401645795,0.4484917964625019,0.43236157335996167,0.4491067221669937,0.4623494000596974,0.021614385751886105,0.08605872268721179,1.0,0.0
secure_reference,85,0.047772772772772774,0.04396498771498772,0.04811629811629812,0.0513001638001638,3.721055264996624,3.446403319460221,3.6928351933728383,4.022935811320593,0.44842920457817576,0.4347747050330888,0.44713476967050786,0.46309936596829476,0.030868700405574805,0.10556910474644844,1.0,0.0
secure_reference,86,0.04826758576758577,0.04415950040950041,0.048167485667485674,0.05202702702702702,3.682657668821378,3.390929552780792,3.6888289982965023,4.0072422401645795,0.4465129109791781,0.4319664755708803,0.44693574542534764,0.4623492147921617,0.02464190582756315,0.08232463162245879,1.0,0.0
secure_reference,87,0.04798207298207298,0.04554668304668305,0.047706797706797706,0.050890663390663386,3.704340693314582,3.477785971797393,3.724944899734892,3.8959482206838936,0.44762210287155696,0.4363605914056982,0.4487133184264446,0.4570068436405394,0.01563762531088356,0.06562832037668861,1.0,0.0
secure_reference,88,0.047831922831922835,0.04447686322686323,0.04791154791154791,0.05062960687960688,3.716278736896926,3.4978377790519266,3.708877993022503,3.9816704080529677,0.4482018952625518,0.43737301922310146,0.44792746491664515,0.46112382020429515,0.02290607590622491,0.09116159116934729,1.0,0.0
secure_reference,89,0.048088998088998094,0.04411343161343161,0.048065110565110564,0.052006552006552006,3.6963559777041053,3.392477523125175,3.6968443896479872,4.010954510303589,0.4472075256358669,0.43204959586522285,0.4473364153268722,0.4625224206566308,0.017899340318981508,0.07806198437772627,1.0,0.0
secure_reference,90,0.047662435162435166,0.04473791973791974,0.047450859950859944,0.0513001638001638,3.7296466192535553,3.446403319460221,3.7450633437442384,3.9606866395525624,0.44885413616306663,0.4347818617968031,0.44968832842795536,0.4601136860919775,0.0263124217920048,0.0943110634010927,1.0,0.0
secure_reference,91,0.0482982982982983,0.044522932022932026,0.048013923013923016,0.05221130221130221,3.680054265153741,3.3768974481108827,3.700853585923136,3.9779668794937915,0.4463986300116062,0.43126486894299615,0.4475277819240542,0.4609387268202427,0.03498833828304502,0.10832661683871848,1.0,0.0
secure_reference,92,0.048839748839748835,0.04535217035217035,0.04924242424242424,0.05226760851760852,3.637782303605196,3.372617513622615,3.6050263968189475,3.9114795420222217,0.44430396008685236,0.4310512235781623,0.44276689711795475,0.45774240937523797,0.02725283045193761,0.09221078110361303,1.0,0.0
secure_reference,93,0.04843934843934844,0.044886363636363634,0.04857698607698607,0.052175470925470924,3.6688764308360273,3.3796285473790464,3.656827275884167,3.9487746116266824,0.4458542381982571,0.4314109972974167,0.4453590653150613,0.4595311302790369,0.021764617583472014,0.07577810896545611,1.0,0.0
secure_reference,94,0.048693011193011185,0.04529586404586405,0.04862817362817363,0.05197072072072072,3.649164973846963,3.3952125428053774,3.6528359965657446,3.915981417560301,0.4448740430014041,0.43220604810207375,0.44516111822736015,0.4579501488137754,0.023397455944727162,0.08930267050044485,1.0,0.0
secure_reference,95,0.048768086268086264,0.04576167076167076,0.04873054873054873,0.05191441441441441,3.643079599367264,3.399498594038653,3.6448504667239345,3.8788019910454574,0.44458811532009046,0.43242862363965184,0.4447676516375659,0.4561531235002185,0.017439722841276598,0.07072808072446898,1.0,0.0
secure_reference,96,0.04839498589498589,0.04509111384111384,0.04862817362817363,0.0514946764946765,3.6722340638329944,3.4315254765895205,3.652833025360779,3.932365244925689,0.44602583589446304,0.43405612597206905,0.44515339594423686,0.45872706491702236,0.026267616384624458,0.08679376418840025,1.0,0.0
secure_reference,97,0.04924356174356174,0.045807739557739556,0.04914004914004914,0.05308660933660934,3.6064067195986462,3.310542860491881,3.6129794201031493,3.8751328643457126,0.4427533034124728,0.42792078249339577,0.44319034013943615,0.4559638720512291,0.028647228228042214,0.10405744035489053,1.0,0.0
